STATION,NAME,DATE,AWND,PRCP,PSUN,SNOW,SNWD,TAVG,TMAX,TMIN,TSUN,WESD,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT11,WT13,WT14,WT15,WT16,WT17,WT18,WT19,WT21,WT22,WV01,WV03
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",7/2/2004,7.38,0,,0,0,71,80,62,905,0,1,,,,,,,1,,,1,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",7/3/2004,6.49,0,,0,0,72,83,61,875,0,,,,,,,,1,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",7/4/2004,14.09,0.05,,0,0,79,85,72,560,0,,,,,,,,1,,,,,,1,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",7/5/2004,11.63,0,,0,0,73,82,64,797,0,,,,,,,,,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",7/6/2004,8.5,0,,0,0,74,88,60,695,0,,,,,,,,,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",7/7/2004,12.3,0,,0,0,75,82,67,197,0,,,,,,,,,,,,,,1,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",7/8/2004,10.29,0,,0,0,70,75,65,302,0,,,,,,,,,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",7/9/2004,6.04,0,,0,0,65,74,56,799,0,,,,,,,,,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",7/10/2004,5.82,0,,0,0,72,82,62,,0,,,,,,,,,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",7/11/2004,5.37,0.01,,0,0,74,87,60,,0,1,,,,,,,,,,1,,,1,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",7/12/2004,7.16,0.28,,0,0,78,84,71,417,0,1,,1,,,,,1,,,1,,,1,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",7/13/2004,4.92,0,,0,0,78,86,70,621,0,1,1,,,,,,1,,,1,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",7/14/2004,13.87,0.62,,0,0,70,76,64,0,0,1,,1,,,,,,,,1,,,1,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",7/15/2004,12.53,0,,0,0,71,79,63,,0,,,,,,,,,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",7/16/2004,6.71,0,,0,0,71,81,60,,0,1,,,,,,,,,,1,,,1,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",7/17/2004,6.26,0.19,,0,0,67,69,64,0,0,1,,,,,,,1,,,1,,,1,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",7/18/2004,9.17,0,,0,0,68,74,61,275,0,1,,,,,,,,,,1,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",7/19/2004,6.04,0,,0,0,70,79,61,456,0,1,,,,,,,,,,1,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",7/20/2004,7.83,0,,0,0,73,83,62,454,0,,,,,,,,,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",7/21/2004,10.07,0,,0,0,78,88,68,642,0,,,,,,,,1,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",7/22/2004,7.16,0.03,,0,0,78,85,70,480,0,1,,1,,,,,1,,,1,,,1,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",7/23/2004,12.53,0,,0,0,67,73,61,562,0,,,,,,,,,,,,,,1,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",7/24/2004,13.87,0,,0,0,66,72,60,614,0,,,,,,,,,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",7/25/2004,7.83,0.03,,0,0,67,72,61,347,0,,,,,,,,,,,,,,1,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",7/26/2004,10.29,0.41,,0,0,70,75,64,171,0,1,,,,,,,,,,1,,,1,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",7/27/2004,7.38,0.1,,0,0,66,70,61,36,0,1,,,,,,,,,,1,,,1,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",7/28/2004,6.26,0,,0,0,67,75,59,337,0,1,,,,,,,,,,1,1,,1,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",7/29/2004,4.7,0,,0,0,69,80,58,560,0,1,,,,,,,,,,1,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",7/30/2004,6.26,0.07,,0,0,74,83,65,259,0,1,,,,,,,1,,,1,,,1,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",7/31/2004,7.83,1.09,,0,0,76,83,68,324,0,1,,1,,,,,1,,,1,,,1,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",8/1/2004,5.14,0,,0,0,71,78,63,862,0,1,,,,,,,1,,,1,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",8/2/2004,4.47,0,,0,0,73,86,60,820,0,1,,,,,,,1,,,1,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",8/3/2004,7.38,0.02,,0,0,77,86,68,743,0,,,,,,,,,,,,,,1,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",8/4/2004,8.5,0.38,,0,0,69,73,64,0,0,1,,1,,,,,,,,1,,,1,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",8/5/2004,13.87,0,,0,0,66,72,60,843,0,,,,,,,,,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",8/6/2004,10.96,0,,0,0,62,72,51,801,0,,,,,,,,,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",8/7/2004,6.49,0,,0,0,64,74,53,816,0,,,,,,,,,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",8/8/2004,6.04,0,,0,0,69,79,58,840,0,,,,,,,,,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",8/9/2004,8.72,0,,0,0,70,80,60,795,0,,,,,,,,1,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",8/10/2004,12.97,0,,0,0,72,81,63,420,0,,,,,,,,1,,,,,,1,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",8/11/2004,10.51,0,,0,0,65,72,57,502,0,,,,,,,,,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",8/12/2004,6.71,0,,0,0,61,68,54,317,0,,,,,,,,,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",8/13/2004,5.14,0.07,,0,0,63,67,58,61,0,,,,,,,,,,,,,,1,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",8/14/2004,6.04,0,,0,0,63,71,55,570,0,,,,,,,,,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",8/15/2004,4.92,0,,0,0,64,74,53,555,0,,,,,,,,,,,,,,1,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",8/16/2004,4.7,0,,0,0,65,75,54,567,0,1,,,,,,,,,,1,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",8/17/2004,7.61,0,,0,0,67,80,53,477,0,,,,,,,,,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",8/18/2004,10.96,0.32,,0,0,72,82,62,249,0,1,,1,,,,,1,,,1,,,1,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",8/19/2004,5.59,0.63,,0,0,69,71,66,0,0,1,,1,,,,,,,,1,,,1,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",8/20/2004,5.37,0.57,,0,0,63,67,58,,0,1,,,,,,,,,,1,,,1,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",8/21/2004,6.93,0,,0,0,60,69,51,246,0,1,,,,,,,,,,1,1,,1,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",8/22/2004,7.83,0,,0,0,64,78,49,761,0,,,,,,,,,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",8/23/2004,8.05,0,,0,0,71,83,59,691,0,,,,,,,,1,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",8/24/2004,5.82,0,,0,0,73,84,62,797,0,1,,,,,,,1,,,1,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",8/25/2004,12.08,0,,0,0,78,85,70,751,0,1,,,,,,,1,,,1,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",8/26/2004,11.86,0.03,,0,0,74,78,70,395,0,1,,,,,,,1,,,1,,,1,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",8/27/2004,10.96,0.08,,0,0,80,88,72,338,0,,,1,,,,,1,,,,,,1,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",8/28/2004,6.93,0.33,,0,0,77,85,68,625,0,1,,1,,,,,,,,1,,,1,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",8/29/2004,7.83,0.01,,0,0,71,77,65,0,0,1,,1,,,,,,,,1,1,,1,,,,,,,1
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",8/30/2004,6.71,0.02,,0,0,63,69,56,180,0,1,,,,,,,,,,1,1,,1,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",8/31/2004,4.92,0,,0,0,64,74,53,350,0,1,,,,,,,,,,1,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",9/1/2004,5.59,0,,0,0,68,78,57,725,0,1,,,,,,,1,,,1,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",9/2/2004,5.37,0,,0,0,70,82,57,760,0,,,,,,,,,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",9/3/2004,7.38,0,,0,0,72,79,64,251,0,1,,,,,,,1,,,1,,,1,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",9/4/2004,5.37,0.05,,0,0,74,81,67,78,0,1,,1,,,,,1,,,1,,,1,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",9/5/2004,7.61,0,,0,0,75,85,65,653,0,1,,,,,,,1,,,1,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",9/6/2004,14.32,0,,0,0,75,83,67,609,0,,,,,,,,,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",9/7/2004,10.07,0,,0,0,70,73,67,388,0,1,,,,,,,,,,1,1,,1,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",9/8/2004,16.11,1.76,,0,0,67,70,63,0,0,1,,,,,,,,,,1,,,1,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",9/9/2004,12.3,0.09,,0,0,64,67,61,0,0,,,,,,,,,,,,,,1,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",9/10/2004,4.25,0,,0,0,62,73,51,0,0,1,,,,,,,,,,1,,,,,,,1,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",9/11/2004,4.03,0,,0,0,64,77,50,0,0,1,,,,,,,,,,1,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",9/12/2004,4.03,0,,0,0,68,81,54,0,0,1,,,,,,,,,,1,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",9/13/2004,4.7,0,,0,0,70,82,57,753,0,1,,,,,,,1,,,1,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",9/14/2004,8.95,0,,0,0,72,81,62,376,0,,,,,,,,1,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",9/15/2004,9.84,0,,0,0,71,80,62,711,0,1,,,,,,,1,,,1,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",9/16/2004,9.17,0.09,,0,0,74,82,66,516,0,1,,1,,,,,1,,,1,,,1,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",9/17/2004,17.9,1.23,,0,0,64,68,59,0,0,1,,,,,,,,,,1,,,1,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",9/18/2004,15.21,0,,0,0,61,64,57,740,0,,,,,,,,,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",9/19/2004,9.62,0,,0,0,56,65,46,737,0,,,,,,,,,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",9/20/2004,5.82,0,,0,0,61,76,45,723,0,,,,,,,,,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",9/21/2004,4.25,0,,0,0,63,77,49,732,0,,,,,,,,,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",9/22/2004,3.36,0,,0,0,67,81,52,729,0,,,,,,,,,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",9/23/2004,3.58,0,,0,0,67,82,51,726,0,1,,,,,,,,,,1,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",9/24/2004,6.04,0,,0,0,69,81,56,574,0,,,,,,,,1,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",9/25/2004,6.93,0,,0,0,65,70,59,0,0,1,,,,,,,1,,,1,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",9/26/2004,4.7,0,,0,0,60,69,50,0,0,,,,,,,,,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",9/27/2004,3.8,0,,0,0,60,72,47,688,0,1,,,,,,,,,,1,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",9/28/2004,11.18,0,,0,0,61,69,53,563,0,1,,,,,,,1,,,1,,,1,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",9/29/2004,9.62,0,,0,0,57,64,50,206,0,,,,,,,,,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",9/30/2004,5.14,0,,0,0,57,67,46,641,0,1,,,,,,,,,,1,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",10/1/2004,6.93,0,,0,0,59,73,44,687,0,,,,,,,,1,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",10/2/2004,8.72,0.12,,0,0,54,66,42,302,0,1,,,,,,,1,,,1,,,1,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",10/3/2004,7.61,0,,0,0,51,64,38,698,0,,,,,,,,,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",10/4/2004,11.63,0,,0,0,55,59,51,264,0,,,,,,,,,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",10/5/2004,5.14,0,,0,0,48,57,39,672,0,,,,,,,,,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",10/6/2004,8.05,0,,0,0,53,68,37,690,0,,,,,,,,,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",10/7/2004,5.82,0,,0,0,60,75,45,667,0,,,,,,,,,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",10/8/2004,11.63,0,,0,0,61,75,46,475,0,,,,,,,,,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",10/9/2004,10.07,0,,0,0,59,70,48,599,0,,,,,,,,,,,,,,1,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",10/10/2004,8.72,0,,0,0,54,61,47,679,0,,,,,,,,,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",10/11/2004,6.49,0,,0,0,52,61,42,574,0,,,,,,,,,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",10/12/2004,4.7,0,,0,0,48,60,36,550,0,1,,,,,,,,,,1,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",10/13/2004,4.47,0.54,,0,0,53,64,41,96,0,1,,,,,,,,,,1,,,1,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",10/14/2004,8.5,0,,0,0,56,63,49,301,0,1,,,,,,,1,,,1,,,1,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",10/15/2004,13.2,0.44,,0,0,50,54,46,18,0,1,,,,,,,,,,1,,,1,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",10/16/2004,18.57,0,,0,0,46,51,40,22,0,,,,,,,,,,,,,,1,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",10/17/2004,14.09,0,,0,0,41,45,37,23,0,,,,,,,,,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",10/18/2004,7.61,0.47,,0,0,41,47,34,32,0,1,,,,,,,1,,,1,,,1,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",10/19/2004,3.13,0,,0,0,50,55,45,0,0,1,,,,,,,1,,,1,1,,1,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",10/20/2004,5.14,0,,0,0,56,58,53,0,0,1,,,,,,,,,,1,1,,1,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",10/21/2004,7.61,0.01,,0,0,53,55,51,0,0,1,,,,,,,,,,1,,,1,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",10/22/2004,6.49,0,,0,0,54,60,47,228,0,,,,,,,,,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",10/23/2004,13.42,0.34,,0,0,54,63,45,253,0,1,,,,,,,,,,1,,,1,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",10/24/2004,7.61,0,,0,0,58,62,53,247,0,1,,,,,,,,,,1,1,,1,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",10/25/2004,3.58,0,,0,0,54,64,44,407,0,1,,,,,,,,,,1,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",10/26/2004,4.03,0,,0,0,55,67,42,183,0,1,,,,,,,1,,,1,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",10/27/2004,9.84,0,,0,0,58,65,51,465,0,1,,,,,,,1,,,1,,,1,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",10/28/2004,4.7,0,,0,0,56,67,45,632,0,1,,,,,,,1,,,1,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",10/29/2004,9.84,0.42,,0,0,60,68,52,35,0,1,,1,,,,,,,,1,,,1,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",10/30/2004,17.22,0,,0,0,66,76,55,323,0,1,,,,,,,1,,,1,,,1,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",10/31/2004,12.3,0,,0,0,51,60,42,332,0,,,,,,,,,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",11/1/2004,6.71,0,,0,0,48,57,39,73,0,1,,,,,,,,,,1,,,1,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",11/2/2004,10.96,0.68,,0,0,55,64,45,0,0,1,,,,,,,,,,1,,,1,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",11/3/2004,7.16,0,,0,0,45,52,38,141,0,,,,,,,,,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",11/4/2004,15.66,0.42,,0,0,47,57,37,0,0,1,,1,1,1,,,,,,1,1,,1,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",11/5/2004,14.76,0,,0,0,45,50,40,237,0,,,,,,,,,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",11/6/2004,12.08,0,,0,0,51,60,41,611,0,,,,,,,,,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",11/7/2004,12.75,0,,0,0,53,61,44,603,0,,,,,,,,,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",11/8/2004,11.63,0,,0,0,39,44,34,327,0,,,,,,,,,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",11/9/2004,6.49,0,,0,0,37,43,31,460,0,,,,,,,,,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",11/10/2004,12.75,0,,0,0,46,62,30,494,0,,,,,,,,,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",11/11/2004,12.75,0,,0,0,48,54,41,0,0,,,,,,,,,,,,1,,1,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",11/12/2004,16.55,0,,0,0,42,46,37,588,0,,,,,,,,,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",11/13/2004,8.95,0,,0,0,38,45,31,563,0,,,,,,,,,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",11/14/2004,2.91,0,,0,0,38,51,25,593,0,,,,,,,,,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",11/15/2004,4.03,0,,0,0,39,53,25,427,0,,,,,,,,,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",11/16/2004,6.71,0,,0,0,46,52,39,91,0,1,,,,,,,1,,,1,,,1,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",11/17/2004,7.61,0.2,,0,0,51,53,48,0,0,1,1,,,,,,1,,,1,1,,1,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",11/18/2004,4.92,0.01,,0,0,57,62,51,26,0,1,1,,,,,,1,,,1,1,,1,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",11/19/2004,7.38,0.24,,0,0,53,55,51,0,0,1,1,,,,,,,,,1,1,,1,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",11/20/2004,8.95,0.11,,0,0,54,57,51,0,0,1,,,,,,,1,,,1,,,1,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",11/21/2004,6.93,0,,0,0,44,51,37,0,0,,,,,,,,,,,,,,1,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",11/22/2004,3.8,0,,0,0,40,46,34,26,0,1,,,,,,,1,,,1,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",11/23/2004,6.71,0.02,,0,0,44,54,33,130,0,1,1,,,,,,1,,,1,1,,1,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",11/24/2004,11.63,0.78,,0,0,47,52,41,0,0,1,,,,,,,,,,1,1,,1,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",11/25/2004,13.42,0.2,,0.9,0,34,41,27,64,0,1,,,,,,,,,,1,,,1,,1,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",11/26/2004,9.17,0.02,,0,0,33,42,24,43,0,,,,,,,,,,,,,,1,,1,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",11/27/2004,14.76,0.01,,0,0,48,53,42,266,0,,,,,,,,,,,,,,1,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",11/28/2004,14.99,0.07,,0,0,39,44,33,15,0,,,,,,,,,,,,,,1,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",11/29/2004,4.92,0,,0,0,37,43,31,33,0,1,,,,,,,,,,1,,,1,,,,,,,
